2017-04-20 19:13:03.453 [main] INFO  io.micheal.debatescout.Main - 2503 tournaments queued from JOT
2017-04-20 19:13:39.073 [pool-3-thread-1] JOT   io.micheal.debatescout.modules.jot.LD - Updating 2016 WBFL Fall Novice IE (North)
2017-04-20 19:13:39.182 [pool-3-thread-1] JOT   io.micheal.debatescout.modules.jot.LD - Updating 2016 Austin SFA High School Tournament
2017-04-20 19:13:39.828 [pool-3-thread-1] JOT   io.micheal.debatescout.modules.jot.LD - 2016 Austin SFA High School Tournament prelims is up to date.
2017-04-20 19:13:40.106 [pool-3-thread-1] JOT   io.micheal.debatescout.modules.jot.LD - 2016 Austin SFA High School Tournament prelims is up to date.
2017-04-20 19:13:40.106 [pool-3-thread-1] JOT   io.micheal.debatescout.modules.jot.LD - Updating 2016 Bayou City Swing (San Jacinto College North Campus)
2017-04-20 19:13:40.456 [pool-3-thread-1] JOT   io.micheal.debatescout.modules.jot.LD - 2016 Bayou City Swing (San Jacinto College North Campus) prelims is up to date.
2017-04-20 19:13:40.456 [pool-3-thread-1] JOT   io.micheal.debatescout.modules.jot.LD - Updating 2016 Centennial High School Tournament
2017-04-20 19:13:40.816 [pool-3-thread-1] JOT   io.micheal.debatescout.modules.jot.LD - 2016 Centennial High School Tournament prelims is up to date.
2017-04-20 19:13:40.816 [pool-3-thread-1] JOT   io.micheal.debatescout.modules.jot.LD - Updating 2016 GDSDA #4 @ Green Valley
2017-04-20 19:13:41.179 [pool-3-thread-1] JOT   io.micheal.debatescout.modules.jot.LD - 2016 GDSDA #4 @ Green Valley prelims is up to date.
2017-04-20 19:13:41.398 [pool-3-thread-1] JOT   io.micheal.debatescout.modules.jot.LD - 2016 GDSDA #4 @ Green Valley prelims is up to date.
2017-04-20 19:13:41.399 [pool-3-thread-1] JOT   io.micheal.debatescout.modules.jot.LD - Updating 2016 Jim Fountain Classic @ McClintock Tournament
2017-04-20 19:13:42.156 [pool-3-thread-1] JOT   io.micheal.debatescout.modules.jot.LD - 2016 Jim Fountain Classic @ McClintock Tournament prelims is up to date.
2017-04-20 19:13:42.385 [pool-3-thread-1] JOT   io.micheal.debatescout.modules.jot.LD - 2016 Jim Fountain Classic @ McClintock Tournament prelims is up to date.
2017-04-20 19:13:42.386 [pool-3-thread-1] JOT   io.micheal.debatescout.modules.jot.LD - Updating 2016 Klein High School Tournament
2017-04-20 19:13:43.117 [pool-3-thread-1] JOT   io.micheal.debatescout.modules.jot.LD - 2016 Klein High School Tournament prelims is up to date.
2017-04-20 19:13:43.846 [pool-3-thread-1] JOT   io.micheal.debatescout.modules.jot.LD - 2016 Klein High School Tournament prelims is up to date.
2017-04-20 19:13:43.846 [pool-3-thread-1] JOT   io.micheal.debatescout.modules.jot.LD - Updating 2016 Lamar Consolidated TFA Tournament
2017-04-20 19:13:44.186 [pool-3-thread-1] JOT   io.micheal.debatescout.modules.jot.LD - 2016 Lamar Consolidated TFA Tournament prelims is up to date.
2017-04-20 19:13:44.406 [pool-3-thread-1] JOT   io.micheal.debatescout.modules.jot.LD - 2016 Lamar Consolidated TFA Tournament prelims is up to date.
2017-04-20 19:13:44.406 [pool-3-thread-1] JOT   io.micheal.debatescout.modules.jot.LD - Updating 2016 Loretto Academy Fall Classic
2017-04-20 19:13:44.789 [pool-3-thread-1] JOT   io.micheal.debatescout.modules.jot.LD - 2016 Loretto Academy Fall Classic prelims is up to date.
2017-04-20 19:13:44.789 [pool-3-thread-1] JOT   io.micheal.debatescout.modules.jot.LD - Updating 2016 Naaman Forest High School Tournament
2017-04-20 19:13:44.912 [pool-3-thread-1] JOT   io.micheal.debatescout.modules.jot.LD - Updating 2016 Petal High School Tournament
2017-04-20 19:13:45.589 [pool-3-thread-1] JOT   io.micheal.debatescout.modules.jot.LD - 2016 Petal High School Tournament prelims is up to date.
2017-04-20 19:13:45.884 [pool-3-thread-1] JOT   io.micheal.debatescout.modules.jot.LD - 2016 Petal High School Tournament prelims is up to date.
2017-04-20 19:13:45.885 [pool-3-thread-1] JOT   io.micheal.debatescout.modules.jot.LD - Updating 2016 Plano West Senior High School Tournament
2017-04-20 19:13:46.663 [pool-3-thread-1] JOT   io.micheal.debatescout.modules.jot.LD - 2016 Plano West Senior High School Tournament prelims is up to date.
2017-04-20 19:13:47.090 [pool-3-thread-1] JOT   io.micheal.debatescout.modules.jot.LD - 2016 Plano West Senior High School Tournament prelims is up to date.
2017-04-20 19:13:47.090 [pool-3-thread-1] JOT   io.micheal.debatescout.modules.jot.LD - Updating 2016 Shelley Novice Harvest
2017-04-20 19:13:47.477 [pool-3-thread-1] JOT   io.micheal.debatescout.modules.jot.LD - 2016 Shelley Novice Harvest prelims is up to date.
2017-04-20 19:13:47.478 [pool-3-thread-1] JOT   io.micheal.debatescout.modules.jot.LD - Updating 2016 Caprock High School Tournament
2017-04-20 19:13:47.838 [pool-3-thread-1] JOT   io.micheal.debatescout.modules.jot.LD - 2016 Caprock High School Tournament prelims is up to date.
2017-04-20 19:13:47.839 [pool-3-thread-1] JOT   io.micheal.debatescout.modules.jot.LD - Updating 2016 Charlotte Catholic High School Tournament
2017-04-20 19:13:48.156 [pool-3-thread-1] JOT   io.micheal.debatescout.modules.jot.LD - 2016 Charlotte Catholic High School Tournament prelims is up to date.
2017-04-20 19:13:48.358 [pool-3-thread-1] JOT   io.micheal.debatescout.modules.jot.LD - 2016 Charlotte Catholic High School Tournament prelims is up to date.
2017-04-20 19:13:48.358 [pool-3-thread-1] JOT   io.micheal.debatescout.modules.jot.LD - Updating 2016 CVFL #3 - Satyaprit Classic @ Mira Loma
2017-04-20 19:13:48.711 [pool-3-thread-1] JOT   io.micheal.debatescout.modules.jot.LD - 2016 CVFL #3 - Satyaprit Classic @ Mira Loma prelims is up to date.
2017-04-20 19:13:48.919 [pool-3-thread-1] JOT   io.micheal.debatescout.modules.jot.LD - 2016 CVFL #3 - Satyaprit Classic @ Mira Loma prelims is up to date.
2017-04-20 19:13:48.919 [pool-3-thread-1] JOT   io.micheal.debatescout.modules.jot.LD - Updating 2016 GGSA IE 1 @ James Logan
2017-04-20 19:13:49.014 [pool-3-thread-1] JOT   io.micheal.debatescout.modules.jot.LD - Updating 2016 Holy Trinity 12th Annual Trinity Classic (Holy Trinity Catholic)
